Vol(mV),Time(s),Relative Mois,Temperature(C)
503,17510,0.384848485,-1.66
503,17520,0.384848485,-1.66
503,17530,0.384848485,-1.17
503,17540,0.384848485,-1.66
503,17550,0.384848485,-2.15
503,17560,0.384848485,-2.15
502,17570,0.387878788,-1.17
503,17580,0.384848485,-1.17
503,17590,0.384848485,-2.15
503,17600,0.384848485,-1.66
503,17610,0.384848485,-1.66
503,17620,0.384848485,-1.66
503,17630,0.384848485,-1.17
503,17640,0.384848485,-1.17
503,17650,0.384848485,-2.15
503,17660,0.384848485,-2.15
503,17670,0.384848485,-1.66
502,17680,0.387878788,-1.17
503,17690,0.384848485,-1.66
502,17700,0.387878788,-1.17
503,17710,0.384848485,-2.15
502,17720,0.387878788,-1.66
503,17730,0.384848485,-2.15
503,17740,0.384848485,-1.66
502,17750,0.387878788,-1.66
502,17760,0.387878788,-2.15
503,17770,0.384848485,-1.17
502,17780,0.387878788,-2.15
502,17790,0.387878788,-1.66
502,17800,0.387878788,-1.66
503,17810,0.384848485,-1.66
503,17820,0.384848485,-1.66
503,17830,0.384848485,-1.66
503,17840,0.384848485,-2.15
503,17850,0.384848485,-2.15
503,17860,0.384848485,-1.66
503,17870,0.384848485,-2.15
503,17880,0.384848485,-1.17
503,17890,0.384848485,-1.66
503,17900,0.384848485,-1.66
503,17910,0.384848485,-1.66
503,17920,0.384848485,-1.66
503,17930,0.384848485,-1.66
503,17940,0.384848485,-1.66
503,17950,0.384848485,-2.15
503,17960,0.384848485,-1.66
503,17970,0.384848485,-1.66
503,17980,0.384848485,-2.15
503,17990,0.384848485,-2.15
502,18000,0.387878788,-1.17
503,18010,0.384848485,-1.66
503,18020,0.384848485,-1.17
503,18030,0.384848485,-1.66
503,18040,0.384848485,-1.66
503,18050,0.384848485,-1.17
503,18060,0.384848485,-1.66
503,18070,0.384848485,-2.15
503,18080,0.384848485,-1.66
503,18090,0.384848485,-1.66
503,18100,0.384848485,-1.17
503,18110,0.384848485,-1.66
503,18120,0.384848485,-1.66
503,18130,0.384848485,-1.66
503,18140,0.384848485,-1.66
503,18150,0.384848485,-1.17
503,18160,0.384848485,-2.15
503,18170,0.384848485,-1.17
503,18180,0.384848485,-1.66
503,18190,0.384848485,-1.66
503,18200,0.384848485,-2.15
503,18210,0.384848485,-1.66
503,18220,0.384848485,-1.66
503,18230,0.384848485,-2.15
503,18240,0.384848485,-2.15
503,18250,0.384848485,-1.17
503,18260,0.384848485,-2.15
503,18270,0.384848485,-1.17
503,18280,0.384848485,-1.66
503,18290,0.384848485,-2.15
503,18300,0.384848485,-2.15
503,18310,0.384848485,-1.66
503,18320,0.384848485,-1.66
503,18330,0.384848485,-1.66
503,18340,0.384848485,-1.17
503,18350,0.384848485,-1.66
503,18360,0.384848485,-1.66
503,18370,0.384848485,-1.66
503,18380,0.384848485,-1.66
503,18390,0.384848485,-1.66
503,18400,0.384848485,-2.15
503,18410,0.384848485,-1.66
503,18420,0.384848485,-1.17
503,18430,0.384848485,-2.15
503,18440,0.384848485,-1.17
503,18450,0.384848485,-1.66
503,18460,0.384848485,-1.17
503,18470,0.384848485,-1.17
503,18480,0.384848485,-1.66
503,18490,0.384848485,-1.66
502,18500,0.387878788,-1.66
503,18510,0.384848485,-2.15
503,18520,0.384848485,-1.66
503,18530,0.384848485,-1.17
503,18540,0.384848485,-1.66
503,18550,0.384848485,-1.17
503,18560,0.384848485,-1.17
503,18570,0.384848485,-1.17
503,18580,0.384848485,-1.66
503,18590,0.384848485,-2.15
503,18600,0.384848485,-1.66
503,18610,0.384848485,-1.66
503,18620,0.384848485,-1.66
503,18630,0.384848485,-1.66
503,18640,0.384848485,-1.66
503,18650,0.384848485,-2.15
503,18660,0.384848485,-1.66
503,18670,0.384848485,-1.66
503,18680,0.384848485,-1.66
503,18690,0.384848485,-1.17
503,18700,0.384848485,-1.17
503,18710,0.384848485,-1.66
503,18720,0.384848485,-1.66
503,18730,0.384848485,-2.15
503,18740,0.384848485,-1.66
503,18750,0.384848485,-1.17
503,18760,0.384848485,-1.17
503,18770,0.384848485,-1.66
503,18780,0.384848485,-2.15
503,18790,0.384848485,-1.66
502,18800,0.387878788,-1.66
503,18810,0.384848485,-1.66
503,18820,0.384848485,-1.17
503,18830,0.384848485,-1.66
503,18840,0.384848485,-2.15
503,18850,0.384848485,-2.15
503,18860,0.384848485,-2.15
503,18870,0.384848485,-1.66
503,18880,0.384848485,-1.17
503,18890,0.384848485,-2.15
503,18900,0.384848485,-1.66
503,18910,0.384848485,-1.66
503,18920,0.384848485,-1.66
503,18930,0.384848485,-2.15
503,18940,0.384848485,-2.15
503,18950,0.384848485,-1.66
503,18960,0.384848485,-1.66
503,18970,0.384848485,-1.17
503,18980,0.384848485,-1.66
503,18990,0.384848485,-1.66
503,19000,0.384848485,-1.66
503,19010,0.384848485,-2.64
503,19020,0.384848485,-2.15
503,19030,0.384848485,-1.17
503,19040,0.384848485,-2.15
503,19050,0.384848485,-1.66
503,19060,0.384848485,-2.15
503,19070,0.384848485,-1.66
503,19080,0.384848485,-2.15
503,19090,0.384848485,-1.17
503,19100,0.384848485,-1.66
503,19110,0.384848485,-1.17
503,19120,0.384848485,-2.15
503,19130,0.384848485,-1.66
503,19140,0.384848485,-1.17
503,19150,0.384848485,-1.66
504,19160,0.381818182,-2.15
503,19170,0.384848485,-1.66
503,19180,0.384848485,-1.66
503,19190,0.384848485,-1.66
503,19200,0.384848485,-1.66
503,19210,0.384848485,-2.15
503,19220,0.384848485,-1.66
503,19230,0.384848485,-2.15
503,19240,0.384848485,-1.66
503,19250,0.384848485,-1.17
503,19260,0.384848485,-2.15
503,19270,0.384848485,-1.66
503,19280,0.384848485,-1.17
503,19290,0.384848485,-2.15
503,19300,0.384848485,-2.64
503,19310,0.384848485,-2.15
503,19320,0.384848485,-1.66
503,19330,0.384848485,-1.66
503,19340,0.384848485,-1.66
503,19350,0.384848485,-1.66
503,19360,0.384848485,-1.17
503,19370,0.384848485,-2.15
503,19380,0.384848485,-1.66
503,19390,0.384848485,-2.15
504,19400,0.381818182,-1.66
503,19410,0.384848485,-1.66
503,19420,0.384848485,-1.66
503,19430,0.384848485,-1.66
503,19440,0.384848485,-2.15
503,19450,0.384848485,-2.15
503,19460,0.384848485,-1.66
503,19470,0.384848485,-1.66
503,19480,0.384848485,-1.17
503,19490,0.384848485,-1.66
503,19500,0.384848485,-1.17
503,19510,0.384848485,-1.17
503,19520,0.384848485,-1.66
503,19530,0.384848485,-1.66
503,19540,0.384848485,-1.66
503,19550,0.384848485,-1.17
503,19560,0.384848485,-1.66
503,19570,0.384848485,-2.15
503,19580,0.384848485,-1.66
503,19590,0.384848485,-1.17
503,19600,0.384848485,-1.66
503,19610,0.384848485,-1.17
503,19620,0.384848485,-1.66
503,19630,0.384848485,-1.66
503,19640,0.384848485,-1.17
503,19650,0.384848485,-1.66
503,19660,0.384848485,-1.66
503,19670,0.384848485,-2.15
503,19680,0.384848485,-2.15
503,19690,0.384848485,-2.15
503,19700,0.384848485,-1.66
503,19710,0.384848485,-1.17
503,19720,0.384848485,-2.15
503,19730,0.384848485,-1.66
503,19740,0.384848485,-1.66
503,19750,0.384848485,-1.66
503,19760,0.384848485,-1.17
503,19770,0.384848485,-1.17
503,19780,0.384848485,-1.17
503,19790,0.384848485,-1.66
503,19800,0.384848485,-1.66
503,19810,0.384848485,-2.15
503,19820,0.384848485,-2.15
503,19830,0.384848485,-1.66
503,19840,0.384848485,-1.66
503,19850,0.384848485,-2.15
503,19860,0.384848485,-1.17
503,19870,0.384848485,-1.66
503,19880,0.384848485,-1.66
503,19890,0.384848485,-1.66
503,19900,0.384848485,-1.66
503,19910,0.384848485,-2.15
503,19920,0.384848485,-2.15
503,19930,0.384848485,-1.66
503,19940,0.384848485,-1.17
503,19950,0.384848485,-1.17
503,19960,0.384848485,-1.66
503,19970,0.384848485,-1.66
503,19980,0.384848485,-1.66
503,19990,0.384848485,-1.66
503,20000,0.384848485,-1.17
503,20010,0.384848485,-1.17
503,20020,0.384848485,-1.17
503,20030,0.384848485,-1.17
503,20040,0.384848485,-1.66
503,20050,0.384848485,-1.66
503,20060,0.384848485,-1.66
503,20070,0.384848485,-1.66
503,20080,0.384848485,-1.66
503,20090,0.384848485,-2.15
503,20100,0.384848485,-1.17
503,20110,0.384848485,-2.15
503,20120,0.384848485,-1.17
502,20130,0.387878788,-1.17
502,20140,0.387878788,-1.66
503,20150,0.384848485,-1.66
503,20160,0.384848485,-1.66
503,20170,0.384848485,-1.66
503,20180,0.384848485,-1.17
503,20190,0.384848485,-1.66
503,20200,0.384848485,-2.15
503,20210,0.384848485,-1.66
503,20220,0.384848485,-1.66
503,20230,0.384848485,-1.66
503,20240,0.384848485,-1.17
503,20250,0.384848485,-2.15
503,20260,0.384848485,-2.15
503,20270,0.384848485,-1.66
503,20280,0.384848485,-1.66
503,20290,0.384848485,-2.15
503,20300,0.384848485,-1.17
503,20310,0.384848485,-1.66
503,20320,0.384848485,-1.66
503,20330,0.384848485,-2.15
503,20340,0.384848485,-1.17
503,20350,0.384848485,-2.15
503,20360,0.384848485,-1.66
503,20370,0.384848485,-1.66
503,20380,0.384848485,-1.66
503,20390,0.384848485,-1.66
503,20400,0.384848485,-1.66
503,20410,0.384848485,-1.66
503,20420,0.384848485,-1.66
503,20430,0.384848485,-1.66
503,20440,0.384848485,-2.15
503,20450,0.384848485,-1.17
503,20460,0.384848485,-2.15
503,20470,0.384848485,-2.15
503,20480,0.384848485,-1.66
503,20490,0.384848485,-2.15
503,20500,0.384848485,-2.15
503,20510,0.384848485,-1.66
503,20520,0.384848485,-1.66
503,20530,0.384848485,-1.66
503,20540,0.384848485,-2.15
503,20550,0.384848485,-1.66
504,20560,0.381818182,-2.15
503,20570,0.384848485,-2.15
503,20580,0.384848485,-1.66
503,20590,0.384848485,-1.66
503,20600,0.384848485,-1.66
504,20610,0.381818182,-1.66
503,20620,0.384848485,-1.66
503,20630,0.384848485,-1.17
503,20640,0.384848485,-2.15
503,20650,0.384848485,-2.15
503,20660,0.384848485,-1.66
503,20670,0.384848485,-1.66
503,20680,0.384848485,-1.66
503,20690,0.384848485,-1.66
503,20700,0.384848485,-2.15
503,20710,0.384848485,-2.15
503,20720,0.384848485,-2.15
503,20730,0.384848485,-2.15
503,20740,0.384848485,-1.66
503,20750,0.384848485,-2.15
503,20760,0.384848485,-1.66
503,20770,0.384848485,-1.66
503,20780,0.384848485,-1.66
503,20790,0.384848485,-1.66
503,20800,0.384848485,-1.66
503,20810,0.384848485,-1.17
504,20820,0.381818182,-1.17
503,20830,0.384848485,-1.66
503,20840,0.384848485,-1.17
503,20850,0.384848485,-1.66
503,20860,0.384848485,-1.66
503,20870,0.384848485,-2.15
503,20880,0.384848485,-1.66
503,20890,0.384848485,-2.15
503,20900,0.384848485,-1.66
503,20910,0.384848485,-2.15
503,20920,0.384848485,-1.66
503,20930,0.384848485,-1.66
503,20940,0.384848485,-1.66
503,20950,0.384848485,-1.66
503,20960,0.384848485,-1.66
503,20970,0.384848485,-1.66
503,20980,0.384848485,-2.15
503,20990,0.384848485,-1.66
503,21000,0.384848485,-2.15
503,21010,0.384848485,-2.15
503,21020,0.384848485,-1.66
503,21030,0.384848485,-1.66
503,21040,0.384848485,-2.15
503,21050,0.384848485,-1.66
503,21060,0.384848485,-1.17
503,21070,0.384848485,-2.15
503,21080,0.384848485,-2.64
503,21090,0.384848485,-2.15
503,21100,0.384848485,-1.66
504,21110,0.381818182,-2.15
503,21120,0.384848485,-1.66
503,21130,0.384848485,-1.66
503,21140,0.384848485,-1.66
503,21150,0.384848485,-1.66
503,21160,0.384848485,-1.17
503,21170,0.384848485,-1.66
504,21180,0.381818182,-2.15
503,21190,0.384848485,-2.15
504,21200,0.381818182,-1.66
503,21210,0.384848485,-2.15
503,21220,0.384848485,-1.66
503,21230,0.384848485,-1.66
503,21240,0.384848485,-1.66
503,21250,0.384848485,-2.15
503,21260,0.384848485,-2.15
504,21270,0.381818182,-2.15
503,21280,0.384848485,-2.15
503,21290,0.384848485,-1.66
503,21300,0.384848485,-1.17
503,21310,0.384848485,-1.66
503,21320,0.384848485,-2.15
503,21330,0.384848485,-1.66
503,21340,0.384848485,-1.66
503,21350,0.384848485,-1.66
503,21360,0.384848485,-2.15
503,21370,0.384848485,-1.66
503,21380,0.384848485,-1.66
503,21390,0.384848485,-1.66
503,21400,0.384848485,-1.66
503,21410,0.384848485,-2.15
503,21420,0.384848485,-1.66
503,21430,0.384848485,-1.66
503,21440,0.384848485,-1.66
503,21450,0.384848485,-1.66
503,21460,0.384848485,-2.15
503,21470,0.384848485,-1.17
503,21480,0.384848485,-1.66
503,21490,0.384848485,-1.66
503,21500,0.384848485,-1.66
503,21510,0.384848485,-2.15
503,21520,0.384848485,-1.66
503,21530,0.384848485,-2.15
503,21540,0.384848485,-1.66
503,21550,0.384848485,-1.66
503,21560,0.384848485,-1.66
503,21570,0.384848485,-1.66
503,21580,0.384848485,-2.15
503,21590,0.384848485,-2.15
503,21600,0.384848485,-2.15
503,21610,0.384848485,-1.66
503,21620,0.384848485,-2.15
503,21630,0.384848485,-1.66
503,21640,0.384848485,-1.66
503,21650,0.384848485,-2.15
504,21660,0.381818182,-1.66
503,21670,0.384848485,-1.66
504,21680,0.381818182,-2.15
503,21690,0.384848485,-2.15
503,21700,0.384848485,-2.15
503,21710,0.384848485,-2.15
503,21720,0.384848485,-1.66
503,21730,0.384848485,-1.66
503,21740,0.384848485,-1.66
503,21750,0.384848485,-2.15
503,21760,0.384848485,-2.15
504,21770,0.381818182,-1.66
504,21780,0.381818182,-2.15
503,21790,0.384848485,-1.66
503,21800,0.384848485,-2.15
503,21810,0.384848485,-1.66
503,21820,0.384848485,-2.15
503,21830,0.384848485,-2.15
503,21840,0.384848485,-2.15
503,21850,0.384848485,-1.66
503,21860,0.384848485,-1.66
504,21870,0.381818182,-1.66
503,21880,0.384848485,-2.15
503,21890,0.384848485,-1.66
503,21900,0.384848485,-2.15
503,21910,0.384848485,-1.66
504,21920,0.381818182,-2.15
503,21930,0.384848485,-1.66
503,21940,0.384848485,-1.66
503,21950,0.384848485,-2.15
503,21960,0.384848485,-1.66
504,21970,0.381818182,-1.66
504,21980,0.381818182,-1.66
503,21990,0.384848485,-1.66
504,22000,0.381818182,-2.15
503,22010,0.384848485,-2.15
503,22020,0.384848485,-2.15
503,22030,0.384848485,-1.66
503,22040,0.384848485,-2.15
503,22050,0.384848485,-1.66
504,22060,0.381818182,-1.66
503,22070,0.384848485,-1.66
503,22080,0.384848485,-2.15
503,22090,0.384848485,-2.64
503,22100,0.384848485,-1.66
503,22110,0.384848485,-1.66
503,22120,0.384848485,-1.66
503,22130,0.384848485,-1.66
503,22140,0.384848485,-1.66
503,22150,0.384848485,-1.66
503,22160,0.384848485,-1.66
503,22170,0.384848485,-1.66
504,22180,0.381818182,-1.66
503,22190,0.384848485,-1.66
503,22200,0.384848485,-2.15
504,22210,0.381818182,-1.66
503,22220,0.384848485,-2.15
504,22230,0.381818182,-1.66
503,22240,0.384848485,-1.66
504,22250,0.381818182,-1.66
503,22260,0.384848485,-1.66
503,22270,0.384848485,-1.66
504,22280,0.381818182,-2.15
503,22290,0.384848485,-2.15
503,22300,0.384848485,-2.64
503,22310,0.384848485,-2.15
503,22320,0.384848485,-1.66
503,22330,0.384848485,-2.15
503,22340,0.384848485,-1.66
503,22350,0.384848485,-1.66
503,22360,0.384848485,-1.66
503,22370,0.384848485,-1.66
503,22380,0.384848485,-1.66
503,22390,0.384848485,-1.66
503,22400,0.384848485,-1.66
503,22410,0.384848485,-1.66
503,22420,0.384848485,-1.66
503,22430,0.384848485,-1.66
504,22440,0.381818182,-2.15
504,22450,0.381818182,-1.17
503,22460,0.384848485,-1.66
503,22470,0.384848485,-2.15
503,22480,0.384848485,-1.66
503,22490,0.384848485,-1.66
503,22500,0.384848485,-1.66
503,22510,0.384848485,-1.66
503,22520,0.384848485,-1.17
504,22530,0.381818182,-1.17
504,22540,0.381818182,-2.15
504,22550,0.381818182,-1.66
503,22560,0.384848485,-2.15
503,22570,0.384848485,-2.15
503,22580,0.384848485,-1.66
504,22590,0.381818182,-1.66
503,22600,0.384848485,-2.15
503,22610,0.384848485,-1.66
504,22620,0.381818182,-2.15
503,22630,0.384848485,-2.15
503,22640,0.384848485,-2.15
503,22650,0.384848485,-2.15
503,22660,0.384848485,-1.66
503,22670,0.384848485,-2.64
504,22680,0.381818182,-1.66
504,22690,0.381818182,-1.66
503,22700,0.384848485,-2.64
503,22710,0.384848485,-2.64
503,22720,0.384848485,-2.64
504,22730,0.381818182,-1.66
503,22740,0.384848485,-2.15
503,22750,0.384848485,-1.66
503,22760,0.384848485,-1.66
504,22770,0.381818182,-2.15
503,22780,0.384848485,-1.66
503,22790,0.384848485,-2.15
503,22800,0.384848485,-1.66
503,22810,0.384848485,-1.66
503,22820,0.384848485,-1.66
503,22830,0.384848485,-2.15
503,22840,0.384848485,-1.66
503,22850,0.384848485,-2.15
503,22860,0.384848485,-1.66
503,22870,0.384848485,-2.15
503,22880,0.384848485,-1.66
503,22890,0.384848485,-1.66
503,22900,0.384848485,-1.66
503,22910,0.384848485,-1.66
503,22920,0.384848485,-1.66
503,22930,0.384848485,-1.66
503,22940,0.384848485,-1.66
503,22950,0.384848485,-2.15
503,22960,0.384848485,-2.15
504,22970,0.381818182,-1.66
503,22980,0.384848485,-2.15
503,22990,0.384848485,-1.66
503,23000,0.384848485,-2.15
503,23010,0.384848485,-2.15
503,23020,0.384848485,-1.66
503,23030,0.384848485,-2.15
503,23040,0.384848485,-1.66
503,23050,0.384848485,-2.64
503,23060,0.384848485,-1.66
503,23070,0.384848485,-2.15
503,23080,0.384848485,-1.66
503,23090,0.384848485,-2.15
503,23100,0.384848485,-1.66
503,23110,0.384848485,-1.66
503,23120,0.384848485,-2.15
503,23130,0.384848485,-1.66
503,23140,0.384848485,-2.15
503,23150,0.384848485,-2.15
503,23160,0.384848485,-2.15
503,23170,0.384848485,-2.15
504,23180,0.381818182,-2.15
503,23190,0.384848485,-1.66
504,23200,0.381818182,-2.15
503,23210,0.384848485,-2.15
503,23220,0.384848485,-1.66
503,23230,0.384848485,-2.15
504,23240,0.381818182,-1.66
503,23250,0.384848485,-1.66
503,23260,0.384848485,-2.15
503,23270,0.384848485,-1.17
503,23280,0.384848485,-2.15
503,23290,0.384848485,-2.15
503,23300,0.384848485,-1.66
503,23310,0.384848485,-2.15
503,23320,0.384848485,-2.15
503,23330,0.384848485,-2.15
504,23340,0.381818182,-2.15
503,23350,0.384848485,-1.66
503,23360,0.384848485,-1.66
504,23370,0.381818182,-1.66
503,23380,0.384848485,-2.15
504,23390,0.381818182,-1.66
504,23400,0.381818182,-1.66
503,23410,0.384848485,-2.15
504,23420,0.381818182,-2.15
503,23430,0.384848485,-1.66
503,23440,0.384848485,-1.66
503,23450,0.384848485,-1.66
503,23460,0.384848485,-2.15
503,23470,0.384848485,-1.66
503,23480,0.384848485,-1.66
503,23490,0.384848485,-1.66
503,23500,0.384848485,-1.66
503,23510,0.384848485,-2.15
503,23520,0.384848485,-2.15
503,23530,0.384848485,-2.15
503,23540,0.384848485,-1.66
504,23550,0.381818182,-1.17
503,23560,0.384848485,-2.15
503,23570,0.384848485,-1.66
503,23580,0.384848485,-1.66
503,23590,0.384848485,-1.66
504,23600,0.381818182,-1.66
503,23610,0.384848485,-2.15
503,23620,0.384848485,-2.15
503,23630,0.384848485,-1.66
503,23640,0.384848485,-1.66
503,23650,0.384848485,-1.66
503,23660,0.384848485,-1.66
504,23670,0.381818182,-2.15
503,23680,0.384848485,-1.66
503,23690,0.384848485,-2.15
503,23700,0.384848485,-1.66
503,23710,0.384848485,-2.15
503,23720,0.384848485,-1.66
503,23730,0.384848485,-1.66
503,23740,0.384848485,-1.66
503,23750,0.384848485,-1.66
503,23760,0.384848485,-2.15
503,23770,0.384848485,-1.66
503,23780,0.384848485,-2.15
503,23790,0.384848485,-2.15
503,23800,0.384848485,-2.15
504,23810,0.381818182,-2.15
504,23820,0.381818182,-2.15
504,23830,0.381818182,-1.66
503,23840,0.384848485,-1.17
503,23850,0.384848485,-1.66
503,23860,0.384848485,-1.66
503,23870,0.384848485,-1.66
503,23880,0.384848485,-1.66
503,23890,0.384848485,-1.66
503,23900,0.384848485,-1.66
503,23910,0.384848485,-2.15
503,23920,0.384848485,-1.66
504,23930,0.381818182,-2.64
503,23940,0.384848485,-1.66
503,23950,0.384848485,-2.15
504,23960,0.381818182,-1.66
503,23970,0.384848485,-2.15
503,23980,0.384848485,-2.15
503,23990,0.384848485,-1.66
503,24000,0.384848485,-2.15
503,24010,0.384848485,-1.66
504,24020,0.381818182,-1.66
503,24030,0.384848485,-2.15
504,24040,0.381818182,-1.66
503,24050,0.384848485,-1.66
504,24060,0.381818182,-1.66
503,24070,0.384848485,-1.66
503,24080,0.384848485,-1.66
503,24090,0.384848485,-2.15
503,24100,0.384848485,-2.64
503,24110,0.384848485,-1.66
503,24120,0.384848485,-1.66
503,24130,0.384848485,-1.66
503,24140,0.384848485,-2.15
503,24150,0.384848485,-1.66
503,24160,0.384848485,-2.15
503,24170,0.384848485,-2.15
503,24180,0.384848485,-1.66
503,24190,0.384848485,-1.66
504,24200,0.381818182,-2.15
503,24210,0.384848485,-1.66
503,24220,0.384848485,-2.15
504,24230,0.381818182,-1.66
503,24240,0.384848485,-1.17
503,24250,0.384848485,-1.66
503,24260,0.384848485,-1.17
503,24270,0.384848485,-1.66
503,24280,0.384848485,-2.15
503,24290,0.384848485,-1.66
503,24300,0.384848485,-2.15
503,24310,0.384848485,-1.66
503,24320,0.384848485,-1.66
503,24330,0.384848485,-1.66
503,24340,0.384848485,-1.66
503,24350,0.384848485,-1.66
503,24360,0.384848485,-1.66
504,24370,0.381818182,-1.66
503,24380,0.384848485,-2.15
503,24390,0.384848485,-2.15
504,24400,0.381818182,-2.15
504,24410,0.381818182,-2.15
503,24420,0.384848485,-2.15
503,24430,0.384848485,-1.66
503,24440,0.384848485,-1.66
504,24450,0.381818182,-1.66
504,24460,0.381818182,-1.17
504,24470,0.381818182,-1.17
503,24480,0.384848485,-1.66
503,24490,0.384848485,-1.66
503,24500,0.384848485,-1.17
503,24510,0.384848485,-2.15
504,24520,0.381818182,-2.15
503,24530,0.384848485,-1.17
503,24540,0.384848485,-1.17
504,24550,0.381818182,-1.66
503,24560,0.384848485,-1.17
504,24570,0.381818182,-1.17
503,24580,0.384848485,-2.15
503,24590,0.384848485,-2.15
504,24600,0.381818182,-1.17
504,24610,0.381818182,-1.66
503,24620,0.384848485,-1.66
503,24630,0.384848485,-1.17
504,24640,0.381818182,-1.17
504,24650,0.381818182,-1.66
504,24660,0.381818182,-1.66
504,24670,0.381818182,-2.15
503,24680,0.384848485,-1.66
504,24690,0.381818182,-1.17
503,24700,0.384848485,-1.66
503,24710,0.384848485,-1.66
504,24720,0.381818182,-1.17
503,24730,0.384848485,-1.66
503,24740,0.384848485,-2.15
504,24750,0.381818182,-1.66
503,24760,0.384848485,-1.66
503,24770,0.384848485,-1.17
503,24780,0.384848485,-2.15
503,24790,0.384848485,-1.66
503,24800,0.384848485,-1.66
503,24810,0.384848485,-2.15
504,24820,0.381818182,-1.66
503,24830,0.384848485,-1.17
504,24840,0.381818182,-1.17
503,24850,0.384848485,-1.66
504,24860,0.381818182,-1.66
504,24870,0.381818182,-2.15
503,24880,0.384848485,-1.17
503,24890,0.384848485,-1.66
504,24900,0.381818182,-1.66
504,24910,0.381818182,-1.17
504,24920,0.381818182,-1.17
503,24930,0.384848485,-1.66
503,24940,0.384848485,-1.66
503,24950,0.384848485,-1.66
503,24960,0.384848485,-1.17
504,24970,0.381818182,-1.66
504,24980,0.381818182,-1.17
503,24990,0.384848485,-1.17
504,25000,0.381818182,-1.17
504,25010,0.381818182,-1.66
504,25020,0.381818182,-1.17
504,25030,0.381818182,-1.17
504,25040,0.381818182,-1.17
503,25050,0.384848485,-1.66
504,25060,0.381818182,-1.66
503,25070,0.384848485,-1.17
503,25080,0.384848485,-0.68
503,25090,0.384848485,-1.17
503,25100,0.384848485,-1.17
504,25110,0.381818182,-1.17
503,25120,0.384848485,-1.66
504,25130,0.381818182,-1.66
503,25140,0.384848485,-1.17
503,25150,0.384848485,-1.17
503,25160,0.384848485,-1.17
503,25170,0.384848485,-1.66
503,25180,0.384848485,-1.17
503,25190,0.384848485,-1.66
503,25200,0.384848485,-1.66
503,25210,0.384848485,-1.17
504,25220,0.381818182,-1.66
503,25230,0.384848485,-1.66
504,25240,0.381818182,-1.66
504,25250,0.381818182,-1.66
503,25260,0.384848485,-1.17
504,25270,0.381818182,-1.17
503,25280,0.384848485,-1.17
504,25290,0.381818182,-1.66
503,25300,0.384848485,-1.66
503,25310,0.384848485,-1.17
503,25320,0.384848485,-1.17
504,25330,0.381818182,-1.66
503,25340,0.384848485,-1.17
503,25350,0.384848485,-1.17
503,25360,0.384848485,-1.17
503,25370,0.384848485,-1.66
503,25380,0.384848485,-1.66
503,25390,0.384848485,-1.17
503,25400,0.384848485,-1.66
504,25410,0.381818182,-1.66
503,25420,0.384848485,-1.17
504,25430,0.381818182,-1.17
503,25440,0.384848485,-1.66
504,25450,0.381818182,-1.66
504,25460,0.381818182,-1.17
504,25470,0.381818182,-2.15
503,25480,0.384848485,-0.68
503,25490,0.384848485,-1.17
504,25500,0.381818182,-2.15
504,25510,0.381818182,-0.68
503,25520,0.384848485,-1.17
504,25530,0.381818182,-1.17
503,25540,0.384848485,-1.17
503,25550,0.384848485,-1.17
503,25560,0.384848485,-1.66
503,25570,0.384848485,-1.17
503,25580,0.384848485,-1.17
503,25590,0.384848485,-1.66
503,25600,0.384848485,-1.17
503,25610,0.384848485,-1.17
503,25620,0.384848485,-1.66
504,25630,0.381818182,-1.66
503,25640,0.384848485,-1.66
503,25650,0.384848485,-1.17
503,25660,0.384848485,-1.66
504,25670,0.381818182,-1.66
504,25680,0.381818182,-1.66
503,25690,0.384848485,-1.17
503,25700,0.384848485,-1.66
503,25710,0.384848485,-1.66
503,25720,0.384848485,-1.17
503,25730,0.384848485,-1.66
503,25740,0.384848485,-1.17
503,25750,0.384848485,-1.17
504,25760,0.381818182,-1.17
503,25770,0.384848485,-1.17
504,25780,0.381818182,-1.17
504,25790,0.381818182,-1.17
504,25800,0.381818182,-1.17
504,25810,0.381818182,-1.17
504,25820,0.381818182,-1.17
504,25830,0.381818182,-1.66
504,25840,0.381818182,-1.17
503,25850,0.384848485,-1.17
504,25860,0.381818182,-1.17
504,25870,0.381818182,-1.17
504,25880,0.381818182,-1.66
503,25890,0.384848485,-1.17
504,25900,0.381818182,-1.17
504,25910,0.381818182,-1.17
503,25920,0.384848485,-1.17
503,25930,0.384848485,-1.17
504,25940,0.381818182,-1.17
503,25950,0.384848485,-1.17
503,25960,0.384848485,-1.66
503,25970,0.384848485,-1.17
503,25980,0.384848485,-1.17
504,25990,0.381818182,-1.66
503,26000,0.384848485,-1.17
503,26010,0.384848485,-1.66
503,26020,0.384848485,-1.17
504,26030,0.381818182,-1.66
504,26040,0.381818182,-1.17
504,26050,0.381818182,-1.17
503,26060,0.384848485,-1.66
504,26070,0.381818182,-1.17
503,26080,0.384848485,-1.66
503,26090,0.384848485,-1.66
503,26100,0.384848485,-1.17
504,26110,0.381818182,-1.17
504,26120,0.381818182,-1.66
503,26130,0.384848485,-1.66
503,26140,0.384848485,-1.17
503,26150,0.384848485,-1.17
504,26160,0.381818182,-1.17
503,26170,0.384848485,-1.17
503,26180,0.384848485,-1.66
503,26190,0.384848485,-1.17
503,26200,0.384848485,-1.17
503,26210,0.384848485,-1.66
503,26220,0.384848485,-1.17
504,26230,0.381818182,-1.17
